Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774431696,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431697,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431698,30,,Aggregated,0.200000,0.000000,30000,33000,37000,37000,40000,40000,40000,40000,40000,40000,40000,7,0,30000.0,26802.476714142485,8949.549406999722,39654.09218499917,525.1428571428571
1774431699,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431700,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431701,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431702,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431703,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431704,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431705,30,,Aggregated,0.100000,0.000000,33000,37000,40000,40000,48000,48000,48000,48000,48000,48000,48000,8,0,30000.0,29449.73095787486,8949.549406999722,47980.510664001486,526.75
1774431706,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431707,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
